session_id,target
245,2.779365863131767e-06
246,4.2279151271976416e-09
247,0.11819145093923658
248,3.644370196874076e-05
249,1.440775780227888e-09
250,5.688199860965696e-06
251,0.00910105699460832
252,1.1795308993058055e-09
253,2.579270982408146e-08
254,1.4681541396562749e-05
255,2.7192563457869404e-07
256,3.1005800043225656e-14
257,4.1469901330197095e-07
258,0.005864109639887094
259,0.0007293354860530139
260,1.7308658317419076e-05
261,4.088275190866769e-07
262,2.5845156600700378e-05
263,7.459253924288281e-08
264,4.081532772194749e-06
265,3.3864873134698476e-06
266,2.953053784873228e-10
267,1.8807868873371035e-12
268,2.907823595732128e-07
269,0.004518997593415496
270,1.0802332530412936e-06
271,1.3323758901932707e-09
272,1.1720373654373269e-07
273,1.8530420149211937e-11
274,3.917891133206629e-05
275,0.021720000018283694
276,1.3078924404961017e-08
277,2.8694569776555228e-08
278,0.0008136137135117944
279,1.335787157672414e-10
280,8.108145711767234e-07
281,5.837277683862072e-09
282,1.5445043088955437e-08
283,0.0002558039778440112
284,7.179592348422012e-09
285,8.435106247511342e-09
286,3.183160549779334e-11
287,1.2116639793114345e-05
288,1.7129758493642603e-13
289,3.448412371082861e-05
290,1.6514026392848619e-10
291,1.7052916687943783e-05
292,7.4650155577002024e-06
293,1.9781021449396576e-06
294,3.6876814271096937e-06
295,7.429379608681785e-07
296,3.570998421290542e-09
297,3.768846758442573e-08
298,3.7163786733235584e-09
299,2.7305591082958378e-14
300,4.280297821472247e-08
301,8.374117798293808e-11
302,2.3528330292709017e-07
303,2.1335367809507608e-09
304,0.04047036606197328
305,0.012276254269059128
306,3.6772894948903896e-10
307,0.00041195582863861485
308,2.1757953032743857e-06
309,7.629362458868297e-06
310,4.763911380854701e-09
311,0.0003660438773953825
312,0.00047298699024816103
313,0.0002527495938550666
314,1.6610334994111485e-08
315,6.444506618281031e-05
316,1.9804544534464553e-11
317,7.475830305383066e-07
318,5.907179989692405e-09
319,3.7197582944410177e-08
320,2.1172196955886106e-05
321,0.00012219389476049772
322,1.3026424771394033e-06
323,2.3252218939020188e-08
324,3.430798976441904e-05
325,0.05296063338380745
326,0.020897960885432564
327,1.0022439920790483e-06
328,0.0016563687229420934
329,1.186030208411798e-10
330,6.357475288410542e-07
331,0.055501446493603675
332,1.5391403981033036e-05
333,0.926355857998414
334,1.7496247291100752e-09
335,1.1089229733147561e-07
336,2.539750565880576e-07
337,0.021274085700537335
338,0.00016507769872895273
339,3.678225476524383e-09
340,2.8698368057642593e-05
341,6.941752831688252e-08
342,8.832263617390389e-05
343,2.1561127906065794e-05
344,0.0006867925007283748
345,1.875322679013615e-07
346,3.6159659967482354e-05
347,0.47399978256583336
348,1.8049361473767142e-07
349,3.5270268494793684e-08
350,0.003948608727262544
351,1.1264941449812685e-06
352,0.00010244517034329871
353,0.00814208999188448
354,0.0001336491499738404
355,0.02042647010778739
356,3.8718420024724594e-07
357,1.4973692392924535e-07
358,1.2651259409178612e-09
359,0.00010555756126256443
360,3.614952028101435e-06
361,0.00013609140687365206
362,0.001936048861474774
363,4.4831026808745074e-07
364,7.662116050980854e-06
365,1.8140222746844224e-11
366,2.8281199333795987e-12
367,1.8047925621858537e-09
368,3.2438554357693386e-06
369,0.0006033915176044057
370,1.123480413366183e-06
371,2.0102003028517298e-08
372,7.339078942237965e-10
373,6.786711848227242e-10
374,5.7059362850034225e-11
375,1.2427931883134452e-06
376,4.329561139870022e-06
377,6.497152588543433e-05
378,2.0344937494168436e-08
379,3.1034413419838816e-10
380,2.7412383862459137e-07
381,1.5854115716013568e-08
382,0.001149879199202059
383,3.956721638362488e-09
384,6.727518034452756e-08
385,0.0002603475718449867
386,1.3309001316393966e-07
387,0.000189711037646283
388,5.286185428982373e-05
389,1.2218147960854247e-06
390,6.150883902387198e-08
391,1.2603088221446595e-05
392,0.00014416955890668152
393,6.8534346551762115e-09
394,6.802900549831609e-11
395,7.751689060066881e-07
396,1.0856298409297814e-05
397,3.6012811252054587e-10
398,0.0003654967283838034
399,4.3535909948592307e-16
400,1.3000539270215961e-08
401,5.494834125062868e-11
402,4.341808829669326e-05
403,1.1027234538744469e-05
404,0.061184550992603844
405,0.00023020908356058937
406,8.109735725143981e-07
407,4.864838458656721e-07
408,3.490989658668142e-10
409,0.024656872218524393
410,1.2336597420761652e-08
411,1.0978237059404848e-06
412,3.0159806670019955e-06
413,9.062080221762809e-07
414,2.8774733352265636e-09
415,3.794993323662377e-12
416,1.1383981902039376e-06
417,0.002669739134305551
418,1.5234361689011104e-09
419,1.0146084090406373e-10
420,0.0030880520100201848
421,9.326865017895209e-05
422,9.875726399018311e-09
423,5.188757167560006e-10
424,1.4429243957283721e-08
425,4.695383983766598e-10
426,0.9773612031649878
427,3.1750456537532625e-07
428,8.4578013932513155e-16
429,1.0637099972725048e-05
430,2.2742372207735782e-10
431,1.2418106526381457e-10
432,0.007205018746530939
433,4.935196254178845e-08
434,0.0001266940774519229
435,1.3547971361595007e-06
436,1.4596835171456266e-08
437,5.768463418573998e-07
438,7.353547589187374e-07
439,6.210321409880255e-07
440,4.065610623324974e-11
441,1.3426173775345721e-05
442,1.1305490652090831e-06
443,2.4194025733727084e-09
444,9.15871107424911e-08
445,6.334285955141007e-06
446,0.0003097432256894715
447,7.935791624743787e-07
448,0.0012265867865145729
449,3.1230789985610496e-07
450,3.366890565089272e-07
451,0.00029218976676977966
452,7.292095386845111e-07
453,0.0007588196271234971
454,3.891098874928577e-09
455,6.27953449516447e-08
456,1.7211930664613585e-09
457,1.0926937733528283e-06
458,2.453651245859181e-07
459,2.564997298913333e-07
460,0.0005654559133427555
461,2.2406339562812235e-07
462,3.532243712536886e-15
463,8.001540200179898e-11
464,1.1584346893764345e-06
465,9.11384223991042e-06
466,4.0214904739453283e-07
467,0.004303814355906023
468,5.512225408430025e-06
469,7.915120590021011e-07
470,4.809859974994882e-06
471,0.0018027963209148634
472,4.386318274234093e-08
473,6.97810598558655e-06
474,1.7851035570584054e-09
475,0.48945273521868427
476,7.608560697496111e-11
477,9.596558102812104e-07
478,2.0176678291548272e-05
479,2.169822905389334e-05
480,6.427505194922465e-07
481,0.024988500139421343
482,3.284152444904408e-05
483,1.8786024803704401e-06
484,0.002738278828468204
485,1.8403307896058123e-05
486,3.9939141792386237e-07
487,1.582677093611193e-05
488,9.515120625651835e-08
489,4.665415373336318e-05
490,3.8905737229761944e-10
491,0.011111891102196165
492,1.995703159877803e-05
493,7.154836259483925e-07
494,4.4729648048867837e-08
495,9.596845956347267e-07
496,0.30928027182524737
497,9.751289381453163e-07
498,0.0037852937927733707
499,1.1232767293283368e-13
500,0.0094199051317262
501,0.0006738180701675448
502,0.020011134170915316
503,0.0012854366760127074
504,0.013481327878537928
505,0.0002656111599650889
506,3.701893875562335e-09
507,0.00015572317366482
508,1.8024477589453033e-07
509,1.4866745093282252e-12
510,1.322657024510744e-06
511,3.854922921727591e-11
512,2.644297906919898e-07
513,5.342049601344932e-10
514,0.00012427114719481085
515,0.0007455093467081182
516,3.4285993018221045e-05
517,4.5360717877582286e-07
518,1.3103488843096944e-07
519,3.289451838078708e-05
520,1.0690461403653204e-06
521,0.4105411908363679
522,0.2610220211659284
523,9.008918610512297e-10
524,2.675628736663903e-08
525,0.00532659478335053
526,1.2020160895932645e-07
527,3.329782842928418e-06
528,0.008330599497532856
529,1.5406951443302593e-05
530,1.6252668593775065e-09
531,2.302531666103677e-07
532,5.419395054593115e-05
533,1.5873250552909015e-10
534,0.12926373780099612
535,1.4005588892287688e-11
536,0.0009654898609867672
537,4.824217994428404e-09
538,2.2726823569210437e-05
539,9.40346915439644e-08
540,2.7932843857771124e-08
541,1.6387321752908675e-06
542,0.0004177154847942158
543,1.6606457707226307e-05
544,0.012187216819158877
545,2.6085166448161297e-06
546,7.089402395237116e-08
547,0.0008282955694642072
548,7.563807947874602e-10
549,3.0213096919196976e-05
550,3.375015848773441e-05
551,0.00013934901123180974
552,0.0013548903011464687
553,4.863415133319934e-13
554,1.743382885306761e-08
555,2.4103012009178957e-12
556,0.00026582666970563463
557,2.1853646611603612e-05
558,1.080525261421659e-05
559,3.398667109532801e-06
560,1.9755415643000068e-06
561,5.784682833720306e-07
562,0.0019243540360355659
563,4.9552839502562396e-06
564,2.477982438266577e-07
565,5.155002560184508e-05
566,0.0004257989430802454
567,4.3636202020573265e-07
568,9.35923643961703e-07
569,2.768461878982195e-09
570,1.9943432566608453e-06
571,8.00859888581143e-09
572,0.0453129875456056
573,8.127938843285157e-10
574,4.715947512379212e-09
575,3.566476531958494e-10
576,1.6101589964448481e-06
577,0.0007910690934189613
578,2.5898826176140306e-10
579,1.1236551232189618e-05
580,1.3667804447870348e-07
581,0.016151790581981282
582,7.781780809228327e-07
583,1.9603652479729196e-06
584,0.08626671361913964
585,8.204030956913566e-06
586,5.5374372930792766e-06
587,7.31553550474867e-05
588,1.1354769563252995e-08
589,4.034213019807964e-05
590,6.378771190751395e-10
591,1.8745356907451212e-07
592,2.150299892423011e-10
593,2.0038093190168998e-12
594,1.0571251296420046e-09
595,2.4615488088874437e-06
596,0.011838848793217331
597,1.2449080868135555e-05
598,8.802113504308611e-08
599,4.157076284086111e-06
600,0.002608484919111992
601,8.001890702722072e-05
602,0.00967944661021603
603,2.7743150076081817e-08
604,9.173099157573669e-09
605,0.00013795482862328476
606,0.00038859443874756885
607,7.423813215627246e-05
608,2.145322740886366e-06
609,0.004020687050378388
610,1.7412737073958232e-08
611,2.884997759741885e-06
612,0.3690751440586678
613,2.1112109466035833e-10
614,2.9075460463880702e-08
615,1.2390265086369142e-05
616,7.66882565746172e-05
617,5.213980099932034e-06
618,1.3474058172432146e-08
619,1.4051264474944002e-07
620,0.00031030513566612767
621,2.2632583289659362e-07
622,0.11083591941147021
623,0.0019888572984837604
624,9.446969184596321e-10
625,0.08797992810483374
626,0.006488234062974313
627,5.416065345747355e-09
628,6.576219145064786e-13
629,0.00031662710537496715
630,3.0492139383176933e-10
631,6.661935272610833e-07
632,0.0003294210504117309
633,0.07486654119746221
634,0.0001239203787911552
635,1.7567334325878586e-10
636,4.0699801219923416e-08
637,6.083555752606739e-07
638,5.243075754574905e-07
639,2.2565277669795362e-08
640,6.406198284875405e-08
641,3.9932705076358173e-08
642,1.7528301234402123e-05
643,0.04361239925890405
644,0.0006560726116273585
645,0.007916156764220751
646,1.1352529880062677e-06
647,1.6363651166535457e-08
648,5.6656118124305545e-08
649,0.00010025327304353581
650,8.30518184757277e-08
651,1.2657080962076798e-05
652,0.09267261855312188
653,0.0001038033137471791
654,4.455844205909402e-07
655,8.868896687302994e-06
656,0.04582057582326046
657,9.534158005343511e-09
658,9.411909629629473e-09
659,5.853485581697141e-06
660,3.1196212941540826e-06
661,6.105068950098844e-05
662,1.9364303713367453e-09
663,2.2985503441979163e-09
664,1.6968582092862507e-06
665,7.525268685770855e-09
666,6.797417538944402e-06
667,7.265800842232905e-05
668,0.11189707020628374
669,8.248909840358426e-10
670,2.304295958446351e-09
671,0.00044955648031272025
672,0.23302143074159204
673,0.17764333041424202
674,0.0015967429165897546
675,0.006215086082280227
676,0.0001336712456446804
677,1.272360904009229e-06
678,0.030075273605768785
679,8.434582181912399e-09
680,0.0074636097864701255
681,1.441119517151253e-08
682,2.290620157997767e-09
683,4.630594923192687e-09
684,0.00031279750255642456
685,7.951753108829069e-10
686,6.323241522838357e-05
687,5.117651987592599e-07
688,0.00023485636433409528
689,3.4806041976321966e-05
690,3.1832524262021785e-05
691,2.4291110140393667e-05
692,1.9765587237632965e-11
693,0.0003112496272812255
694,3.204803456941124e-05
695,1.3741542918349872e-08
696,2.2451722767140085e-06
697,4.2456649986203507e-07
698,1.7256090238266845e-06
699,3.1300599389916914e-07
700,6.376164868644323e-07
701,1.902845912273788e-08
702,1.3111711978461924e-08
703,1.5786031556579863e-06
704,3.804805516506013e-05
705,2.1059986554295324e-09
706,7.551130891562086e-10
707,1.422104192269398e-08
708,2.6604385234936524e-08
709,0.7665013844814377
710,9.53823802297196e-07
711,8.629259658032559e-09
712,5.122247790661391e-06
713,1.1621767399205043e-05
714,0.0043958296278128525
715,2.967650768342485e-07
716,0.0005571436528561392
717,9.494394988446579e-07
718,3.183583787193326e-06
719,9.598346009387796e-09
720,1.5575920372154282e-09
721,4.277877846535007e-06
722,3.4410642608950606e-07
723,0.010524700400741854
724,8.255973746722742e-06
725,3.498486384955543e-10
726,7.87570092585329e-07
727,1.2098580671020178e-05
728,1.0163314673082551e-05
729,9.0281937582032e-05
730,0.0023302699428866995
731,9.25160382477993e-08
732,1.266324796193959e-06
733,1.253118711260369e-09
734,3.251546368702054e-05
735,0.2591762329181408
736,5.061893372695195e-12
737,7.415357771438375e-07
738,2.9042069527159977e-06
739,1.1178394077026648e-05
740,5.743275462349201e-07
741,5.863415872267881e-07
742,0.024137140166418585
743,0.0013439844195710167
744,6.125057004808045e-10
745,1.4617989328639876e-05
746,0.00018481368284615902
747,9.621558672817874e-05
748,1.6270666883300734e-07
749,0.02878001598558091
750,1.5529339840602517e-09
751,1.2030738557701178e-08
752,2.1266476446927714e-06
753,1.1174028757845977e-08
754,2.958554773179573e-10
755,2.595475697687863e-07
756,2.4915466648934752e-05
757,6.081419773225582e-06
758,3.7656984043206366e-06
759,3.2153448881940027e-07
760,4.209099209327429e-07
761,4.302451115478781e-05
762,6.422267538954969e-05
763,0.0034573224337233026
764,9.800639894161406e-07
765,0.00010661460839987667
766,3.806320855226982e-09
767,5.322323244021887e-06
768,7.12531695029107e-08
769,1.21738253433801e-06
770,0.003146998987655036
771,0.008906152375451469
772,6.891668339160478e-07
773,6.57317435733585e-07
774,1.1329600417696971e-06
775,5.7041666201702495e-08
776,0.051575315618439456
777,7.397791509471905e-05
778,6.913266094655006e-05
779,1.0620636810877222e-09
780,3.90383162908955e-09
781,0.032455961353828944
782,0.0009469158333165389
783,3.8108667179978696e-07
784,5.610421015402545e-08
785,1.471230723980559e-09
786,6.736128035116479e-05
787,1.0759262706208642e-08
788,7.23897333091305e-12
789,3.269947021249614e-05
790,2.240276283144506e-05
791,5.3490654336432705e-05
792,5.065894266015022e-09
793,3.4756936082588953e-06
794,5.598401356927524e-08
795,2.0723050367428768e-07
796,5.724073592546735e-10
797,2.9482374907740774e-06
798,1.3056270050554903e-10
799,7.797941830760439e-13
800,0.0060093645732516915
801,4.0343919324860036e-07
802,3.836917136440896e-05
803,2.334261023765447e-06
804,0.00043020055921819193
805,1.8440303692166625e-06
806,2.393135126177308e-17
807,4.90838735855698e-07
808,1.3209992991973925e-10
809,0.6086239360070304
810,0.00016749102660905724
811,1.4428133171452556e-08
812,0.0034563192116444067
813,1.7132055540042215e-05
814,0.016918741990481077
815,0.004579200226731158
816,3.337421499313436e-06
817,0.013858565877191281
818,4.091373278225528e-08
819,0.0004047548561597951
820,7.471036501840823e-05
821,6.563866082517504e-05
822,0.0017955199118745494
823,9.943565405347232e-05
824,1.600147211612452e-07
825,1.2985332061927575e-08
826,1.0511461698893456e-07
827,6.115974537419225e-06
828,1.4743549000284176e-08
829,2.7244982261707734e-05
830,4.4325770170116266e-08
831,0.00010938679022336023
832,7.738093795635565e-10
833,2.6541477442080335e-09
834,4.6509990017439107e-10
835,0.00023454896103951314
836,2.717726181986666e-06
837,1.073544318140509e-06
838,2.80326813577789e-10
839,1.5577203502212498e-08
840,2.0792751212015748e-08
841,3.560819608973232e-05
842,2.4520179974431177e-05
843,0.03870365701068015
844,0.011496476749672732
845,5.346209998968277e-09
846,8.777250558676098e-11
847,2.7806595333302306e-10
848,3.003374814732436e-08
849,1.7665502696512853e-07
850,3.4167283140257476e-07
851,4.266091291534271e-10
852,2.1665920125565577e-07
853,0.00012614876776221584
854,6.59786533605746e-10
855,2.1480566706942085e-08
856,2.759794221759995e-08
857,2.6891005286062214e-10
858,4.472575114294579e-05
859,0.004413287332374771
860,0.00015441039568695361
861,2.7089545284574446e-05
862,8.386137958602706e-06
863,4.155593629893685e-08
864,2.8884644891582476e-07
865,0.00012479897013716948
866,4.620004503228575e-07
867,9.664150658888595e-05
868,0.00014885486342962605
869,1.2186438077505552e-10
870,4.6019806833534176e-08
871,1.0148679004711193e-09
872,0.00043563585932418145
873,8.941305816202443e-08
874,2.381754673055007e-06
875,0.0031499484023114087
876,2.6657222124562997e-07
877,5.59108923698045e-06
878,3.687898588270329e-09
879,3.2616045712339975e-08
880,3.1717530185141823e-05
881,4.279092762758707e-06
882,1.9004358262122355e-06
883,0.3416038461532685
884,0.0014781586575877484
885,2.529774404093895e-06
886,4.369096514188383e-06
887,6.028861803244333e-07
888,3.403689396996634e-09
889,2.6239411480336648e-05
890,1.171914114725455e-10
891,3.2843426656771733e-08
892,0.0007312004952854083
893,6.59393062428689e-12
894,5.106973026815926e-06
895,2.334276488733357e-06
896,1.730949376580969e-05
897,7.756344220480593e-08
898,0.006311595586467819
899,1.1370874645099322e-06
900,0.0065716941777069675
901,0.001935971828274739
902,8.77890183322444e-09
903,6.58461200623848e-08
904,2.0381652370968275e-05
905,0.0005321854098894796
906,1.663162378362596e-07
907,0.09661966696056475
908,0.0011730681855445834
909,2.3506080015405854e-06
910,0.00022390764894135564
911,9.084624335673781e-10
912,4.322800884137656e-06
913,1.6233390048735825e-05
914,5.9838956907849256e-05
915,0.0008541284556925718
916,1.158937305985501e-06
917,1.5183898597798857e-05
918,6.456579789019306e-07
919,1.3743409424268736e-09
920,1.0293998668754743e-05
921,2.6185828455466613e-05
922,3.018968667448451e-09
923,1.7190850565655031e-06
924,2.956339441772093e-09
925,0.01226920984478841
926,4.71155528656268e-10
927,1.6820358892686103e-05
928,0.00027065998987246625
929,0.001078432059461797
930,0.5045878770131165
931,1.7855379556034525e-05
932,3.14383687814707e-06
933,1.6601729291339498e-07
934,1.1951737109544264e-08
935,8.640184029604503e-08
936,0.0005594016694905507
937,1.9954968192236146e-10
938,0.00046188918772277395
939,4.097736324706446e-05
940,2.107129970203515e-06
941,6.517907506713082e-11
942,2.44530527590599e-05
943,0.003327774164878873
944,3.5835804605058533e-06
945,0.009682311393384907
946,1.1088957036799326e-07
947,7.68576702278659e-10
948,2.1501132439809302e-14
949,5.551653853576319e-09
950,4.458758460184122e-10
951,0.0036990724180941256
952,2.1845761061200163e-07
953,9.79724160216864e-05
954,0.026629959452874333
955,8.872868442148337e-07
956,4.225177841871824e-10
957,1.5022581066048395e-10
958,3.510610567369578e-05
959,0.5113704228640821
960,1.4361457270278737e-10
961,8.984491872691831e-11
962,6.126281758795854e-07
963,8.620491312118742e-10
964,5.301232532714612e-05
965,1.4199312969022318e-05
966,7.561512988958158e-05
967,3.007819543888427e-13
968,1.526720978993542e-05
969,1.142919465637399e-09
970,8.342411725136207e-06
971,0.005128281075006289
972,4.993672390222088e-07
973,1.4491927037413655e-05
974,7.966492939558114e-08
975,1.3805796664304622e-05
976,2.3423099830781177e-05
977,0.00012263785051262952
978,4.807662146189999e-09
979,2.2487080062555195e-05
980,1.5996696721533567e-10
981,8.185876837363978e-08
982,1.973679848854497e-06
983,6.220570601430395e-05
984,6.692375094942008e-08
985,0.056998879970078194
986,4.9985662433882294e-06
987,9.645264936997063e-07
988,1.9117149421937144e-06
989,7.306345040752317e-05
990,3.102271247647302e-09
991,0.0010170262559332924
992,3.3872113419232697e-07
993,2.81534217137294e-06
994,4.5319487564327404e-07
995,8.093649290814478e-10
996,2.367817755877614e-09
997,0.0011561923844711287
998,5.459241278642756e-06
999,0.0017976413343879468
1000,1.040829676419118e-05
1001,1.0864486806582925e-09
1002,0.0008991823762334316
1003,2.0999920608679585e-09
1004,1.0219354412690639e-07
1005,6.017960586989204e-07
1006,1.8889516586544298e-05
1007,2.941832757596962e-10
1008,0.17921765603947312
1009,0.027507405463497586
1010,7.186383338360934e-10
1011,1.8515143533383464e-07
1012,1.4484795404532633e-09
1013,0.00012378606930346823
1014,1.2646907629417144e-06
1015,2.7618228736481977e-06
1016,0.000168035463742822
1017,6.938394713672455e-08
1018,1.410987819886968e-09
1019,3.392191769440201e-08
1020,3.340338321226166e-07
1021,1.0410064466264202e-06
1022,8.724787673503105e-05
1023,1.1991860572201651e-09
1024,6.2769668557466255e-09
1025,0.01663646083895573
1026,8.536636951607995e-06
1027,3.034504429344801e-07
1028,4.738881021831689e-08
1029,8.027977036795028e-08
1030,8.445146479465445e-05
1031,1.6566163165301823e-07
1032,0.020688131223621994
1033,6.252613210665028e-13
1034,0.0011309641841872175
1035,1.5611714938815108e-12
1036,0.006023323200684923
1037,1.936273541701801e-07
1038,0.0016333609836835332
1039,1.6374844998188997e-08
1040,0.009067945892843685
1041,4.599583738317879e-06
1042,0.00026745627815177777
1043,7.995778313678396e-08
1044,3.407585640664662e-06
1045,0.0026407170645779488
1046,1.152721369274398e-07
1047,1.1867089412609528e-11
1048,0.0005669071841536519
1049,2.2909382115420497e-08
1050,1.2859722054631367e-05
1051,4.534698678533551e-05
1052,1.535803720099047e-07
1053,2.765227985695767e-08
1054,0.00064328568182568
1055,0.0010008438258112132
1056,1.527762437432649e-07
1057,0.0003573313203186552
1058,3.369101200525949e-08
1059,9.539474582724556e-07
1060,0.0012640092297355454
1061,0.09715964651013889
1062,6.520557460635444e-06
1063,9.188555102059631e-07
1064,5.36913586923619e-09
1065,2.4805183806447315e-08
1066,2.3383537740726022e-08
1067,1.0628135179215222e-05
1068,0.0006922858342418627
1069,1.647231638967079e-10
1070,9.325060595409962e-10
1071,0.0014030228229292409
1072,6.350235097282355e-07
